Date,Observed,Predicted
2013-08-26,-0.58,-0.7448096964724689
2013-08-29,-0.68,-0.7678658165546806
2013-09-04,-0.41,-0.7753996448561923
2013-09-10,-0.86,-0.7825826822623532
2013-09-13,-0.64,-0.8834186332502973
2013-09-18,-0.68,-0.8207593802216416
2013-09-23,-0.69,-0.8378538756833585
2013-09-26,-0.95,-0.7941411207139497
2013-10-04,-0.74,-0.9004877768307414
2013-10-14,-0.97,-0.8577676763837635
2013-11-01,-1.18,-1.0324789564287309
2013-11-07,-1.2,-1.2363285790496714
2013-11-14,-1.22,-1.2219912585590198
2013-11-26,-1.25,-1.2030567984102774
2013-11-28,-1.16,-1.3167530659236952
2013-12-29,-1.07,-1.0974610747123177
2014-01-02,-1.23,-1.1419939327678301
2014-01-09,-1.19,-1.0375790476361189
2014-01-26,-1.19,-1.211408208769232
2014-01-31,-1.52,-1.380589435947511
2014-02-01,-1.49,-1.3081141845175401
2014-02-02,-1.5,-1.4190374372886976
2014-02-05,-3.73,-2.682824838105898
2014-03-07,-1.33,-1.121953809217633
2014-03-26,-1.29,-1.1319298475378596
2014-04-12,-1.47,-1.449791324111129
2014-04-30,-1.52,-1.7163721327092911
2014-05-22,-1.63,-1.635375637826602
2014-05-30,-1.3,-1.5334810211473424
2014-06-14,-1.55,-1.6778284051267258
2014-06-26,-1.29,-1.6371968774334418
2014-08-10,-1.36,-1.1170447274608033
2014-08-16,-1.0,-1.2021687277576054
2014-08-22,-1.05,-1.088736583748657
2014-08-25,-1.35,-1.1370994906468843
2014-09-11,-1.43,-1.1151107728746812
2014-09-18,-0.85,-1.0695518967844841
2014-09-26,-0.79,-0.8563570559933444
2014-11-01,-0.94,-1.0317064155670934
2014-11-06,-0.96,-1.3411266193996294
2014-11-09,-1.42,-0.7763791510587588
2014-12-04,-1.71,-0.9000126538024958
2014-12-11,-1.09,-1.1024133703498442
2015-01-07,-0.8,-1.068064830230539
2015-01-12,-1.08,-1.0466696393394714
2015-01-13,-0.98,-1.0817852910107626
2015-01-20,-0.98,-1.069782807320761
2015-02-19,-0.57,-0.8460128460113706
2015-02-20,-0.9,-0.8497749320704707
2015-03-30,-0.86,-0.8532799168333058
2015-04-10,-0.94,-0.9404336787462078
2015-04-14,-0.63,-0.7420182362732356
2015-04-18,-0.85,-0.8258546644742737
2015-05-13,-0.88,-1.0290252051154787
2015-05-24,-0.6,-0.44142752573605093
2015-06-18,-1.49,-1.555259985491505
2015-06-28,-1.55,-1.5582509704263805
2015-07-01,-3.81,-2.117748552467921
2015-07-08,-1.44,-1.2587008350171396
2015-07-15,-1.42,-1.2383254299728643
2015-07-16,-1.99,-1.2383254299728643
2015-07-21,-1.22,-1.2413164149077398
2015-08-01,-1.54,-1.1772552975784567
2015-08-23,-1.08,-1.2044411104182093
2015-08-27,-1.52,-1.3636490963191266
2015-09-01,-1.06,-1.1251145484886809
2015-09-15,-0.95,-1.1056434909755795
2015-09-21,-1.75,-1.1005935644851683
2015-10-01,-1.03,-0.9046619529962756
2015-10-02,-1.05,-0.8804913888223215
2015-10-03,-0.71,-0.8263264348935514
2015-10-06,-1.17,-0.9953407887840556
2015-10-30,-1.18,-0.8285539492211713
2015-11-21,-0.91,-0.9548686281005028
2015-11-24,-0.99,-0.9702030527101243
2015-11-25,-1.04,-0.9702030527101243
2015-12-16,-1.27,-1.3206662396968742
2015-12-29,-0.76,-1.2144081073585271
2016-01-05,-0.99,-0.8700436512990296
2016-02-04,-0.9,-0.9298483315107267
2016-02-10,-1.08,-0.8742100439320609
2016-02-13,-0.69,-0.8027860205515531
2016-02-15,-0.83,-0.8981310011931419
2016-02-19,-0.73,-0.7956197972891639
2016-02-20,-0.62,-0.6922272681374422
2016-02-24,-0.89,-0.8391541911402475
2016-02-26,-0.69,-0.7383151911923321
2016-03-05,-0.53,-0.48542342160845436
2016-03-07,-0.9,-0.6268372436490264
2016-03-13,-0.71,-0.48542342160845436
2016-03-14,-0.85,-0.6352141674885251
