Date,Observed,Predicted
2012-12-11,-1.21,-1.1969601418651843
2012-12-27,-1.19,-1.130866166963091
2013-01-08,-1.02,-1.149171324000319
2013-02-16,-0.47,-1.1364553181463328
2013-02-19,-0.35,-1.1364553181463328
2013-02-21,-0.56,-1.1351443776038708
2013-03-21,-0.32,-1.1214923715104372
2013-03-27,-0.73,-1.1719199991066447
2013-03-29,-1.15,-1.1698754800511473
2013-04-03,-0.89,-1.366075728081323
2013-04-09,-0.98,-1.2540276247606008
2013-05-02,-1.1,-1.389884522843147
2013-05-14,-1.09,-1.325375804158358
2013-05-20,-1.27,-1.389884522843147
2013-06-02,-1.1,-1.4142593789513058
2013-06-03,-1.09,-1.393281327679481
2013-07-06,-1.18,-1.0154279670521131
2013-08-07,-1.05,-0.9997970163608836
2013-08-12,-0.66,-1.0034431519268474
2013-08-28,-0.48,-1.0504350420968847
2013-09-01,-0.05,-1.0301829947939525
2013-09-09,-1.12,-1.0872117303497406
2013-09-25,-1.11,-1.0269667910156166
2013-10-15,-1.18,-1.0362063572746627
2013-10-21,-0.76,-0.9455424712208201
2013-10-26,-1.15,-1.0261270517922596
2013-11-20,-1.64,-1.1603876926295205
2013-11-24,-1.47,-1.1603876926295205
2013-12-19,-2.04,-1.63987689190341
2013-12-22,-1.08,-1.2971630855954073
2013-12-25,-1.36,-1.314632459998577
2014-01-02,-1.23,-1.2023966062968012
2014-02-10,-2.21,-2.0125432397177643
2014-03-05,-1.04,-1.8454311632878952
2014-03-06,-1.89,-1.1698754800511473
2014-03-11,-1.41,-1.1823235327358323
2014-03-27,-1.29,-1.1747176538069195
2014-04-10,-1.38,-1.3637839166112122
2014-04-26,-1.51,-1.1773561078695496
2014-05-11,-1.56,-1.3219091172524742
2014-05-14,-1.86,-1.3079318761828918
2014-05-17,-1.38,-1.312981497740788
2014-05-21,-1.65,-1.3028536338261827
2014-05-29,-1.46,-1.3839733018175282
2014-06-05,-1.77,-1.4142593789513058
2014-06-06,-1.4,-1.3916981803663777
2014-06-07,-1.34,-1.393281327679481
2014-06-12,-1.4,-1.393281327679481
2014-06-14,-1.55,-1.3580488181325703
2014-06-17,-1.59,-1.3580488181325703
2014-06-18,-1.44,-1.3994112924908926
2014-07-14,-1.99,-1.26999088938906
2014-07-25,-1.41,-1.2129121079206824
2014-07-30,-1.48,-1.1952411677450419
2014-08-09,-1.28,-0.9888513503396106
2014-08-10,-1.36,-1.016406744547761
2014-08-15,-1.29,-1.0504350420968847
2014-08-18,-1.25,-1.1352268568976918
2014-09-04,-1.0,-1.0872117303497406
2014-09-13,-1.25,-1.1639014244560064
2014-09-16,-0.98,-1.168492309698555
2014-09-27,-1.11,-1.0362063572746627
2014-10-18,0.69,-1.0362063572746627
2014-10-29,0.79,-1.0414547605507831
2014-11-03,-1.08,-1.4758390237244488
2014-11-04,-1.23,-1.3500942553604878
2014-11-07,-0.88,-1.2761666455981984
2014-11-24,-1.31,-1.2361754550631243
2014-11-26,-0.77,-1.1720123370704159
2014-11-27,-1.23,-1.1603876926295205
2014-11-28,-1.02,-1.1603876926295205
2014-12-22,-1.24,-1.1969601418651843
2014-12-23,-1.3,-1.1969601418651843
2015-01-03,-0.92,-1.1476239537846509
2015-01-11,-0.72,-1.1476239537846509
2015-02-03,-0.82,-1.0160348891901727
2015-02-05,-0.93,-0.9369747067472521
2015-02-06,-1.02,-0.9369747067472521
2015-02-14,-0.81,-0.9369747067472521
2015-02-19,-0.57,-0.8920991685647588
2015-03-12,-1.0,-0.920832738831767
2015-03-16,-0.89,-1.120195278496108
2015-03-21,-0.67,-0.8322205823468704
2015-03-30,-0.86,-0.920832738831767
2015-04-01,-0.63,-0.8913528325371805
2015-04-21,-1.18,-0.957512653579538
2015-05-05,-1.19,-1.0303025654120588
2015-05-08,-1.21,-1.1218258465520894
2015-05-09,-0.77,-0.9467066002712182
2015-06-10,-1.91,-1.3378620937335761
2015-06-15,-0.53,-1.3372831374762781
2015-06-17,-1.61,-1.3372831374762781
2015-07-01,-3.81,-1.26999088938906
2015-07-20,-1.51,-1.0099794651149698
2015-07-26,-1.19,-1.0147773676828884
2015-07-27,-1.23,-1.0147773676828884
2015-08-17,-1.79,-1.0010790357892374
2015-08-18,-1.84,-0.9997970163608836
2015-09-03,-0.88,-1.0269667910156166
2015-09-08,-1.6,-1.013899366342632
2015-09-19,-1.07,-1.0447356042571434
2015-09-29,-0.87,-1.0269667910156166
2015-10-04,-1.01,-1.0211800337337795
2015-10-15,-0.97,-1.0248450323639058
2015-10-18,-0.88,-1.0211800337337795
2015-11-03,-1.65,-1.0986883456849386
2015-11-05,-1.19,-1.130866166963091
2015-11-19,-0.95,-1.149944885328921
2015-11-23,-0.94,-1.0986883456849386
2015-11-28,-1.02,-1.0986883456849386
2015-12-15,-1.02,-1.0986883456849386
2015-12-17,-1.24,-1.130866166963091
2015-12-21,-1.08,-1.0905476226003845
2015-12-24,-0.76,-1.032886573960632
2015-12-28,-0.93,-1.0986883456849386
2016-01-01,-0.67,-0.9517647393506679
2016-01-05,-0.99,-0.9517647393506679
2016-01-07,-1.23,-1.0217463902175314
2016-02-04,-0.9,-0.9369747067472521
2016-02-18,-0.83,-0.7703581226837722
2016-02-24,-0.89,-0.7703581226837722
2016-03-09,-0.73,-0.6845612471645094
2016-03-21,-0.63,-0.6044566837415545
2016-03-30,-0.67,-0.7307521872105726
2016-04-02,-0.49,-0.5924369147633032
2016-05-05,-0.67,-0.9585365998790488
2016-05-16,-0.82,-0.8137736249134709
2016-05-17,-0.87,-0.9467066002712182
2016-05-23,-0.76,-0.7002708202979815
2016-05-26,-0.83,-0.7594748692277322
2016-05-31,-1.63,-0.862900027278271
2016-06-04,-0.69,-1.1192428355843984
2016-06-14,-1.01,-1.0017381189178407
2016-06-18,-0.67,-1.0161431724486338
2016-07-20,-0.67,-1.0126556090311776
2016-07-25,-0.78,-1.0032002816024854
2016-08-03,-1.12,-1.0019187750125944
2016-08-22,-1.3,-1.0019187750125944
2016-08-26,-1.2,-0.9989684391922239
2016-09-30,-0.93,-1.0445465864861936
2016-10-16,-0.89,-1.0111641829307494
2016-11-17,-1.64,-1.1943998180252162
2016-11-28,-1.46,-1.0986883456849386
2016-11-29,-1.58,-1.149944885328921
2016-12-03,-1.23,-1.0439024880371865
2016-12-14,-1.79,-1.2174898829965388
2016-12-15,-1.25,-1.200898992094361
2016-12-18,-1.34,-1.1969601418651843
2016-12-30,-1.32,-1.1969601418651843
2016-12-31,-1.6,-1.1969601418651843
2017-01-05,-1.55,-1.1476239537846509
2017-01-09,-1.41,-1.1476239537846509
2017-01-15,-1.09,-1.1476239537846509
2017-01-17,-1.19,-1.1476239537846509
2017-02-10,-1.47,-0.9369747067472521
2017-02-18,-1.09,-0.8816847285815994
2017-03-19,-0.6,-0.7307521872105726
2017-03-27,-0.37,-0.5751229544095828
2017-04-15,-0.47,-0.9211487198430303
2017-05-11,-0.98,-1.1218258465520894
2017-05-13,-0.35,-0.7594748692277322
2017-05-30,-0.78,-1.1218258465520894
2017-06-11,-0.09,-0.5075358129295217
2017-06-21,-4.88,-2.382033836136214
2017-07-02,-0.61,-0.8648751817058971
2017-07-12,-0.74,-1.0126556090311776
2017-07-22,-0.97,-1.0126556090311776
2017-08-03,-1.73,-1.1531037252903185
2017-08-31,-2.04,-1.5732685145853236
2017-09-10,-1.68,-1.0269667910156166
2017-10-04,-1.42,-1.0269667910156166
2017-10-11,-1.35,-1.0234843655873909
2017-10-22,-1.14,-1.0269667910156166
2017-10-26,-1.82,-1.2598804929812295
2017-11-07,-0.95,-1.4951611568429022
2017-11-23,-0.64,-1.130866166963091
2017-12-15,-0.91,-1.2174898829965388
2017-12-19,-0.89,-1.2252569237066715
2017-12-21,-0.94,-1.2971630855954073
2017-12-23,-0.8,-1.2174898829965388
2017-12-25,-0.68,-1.1969601418651843
2018-01-01,-0.93,-1.1476239537846509
2018-01-10,-1.05,-1.0217463902175314
2018-01-23,-1.05,-1.1476239537846509
2018-01-28,-0.94,-0.9373606315188656
2018-02-10,-0.76,-0.847978155884177
2018-02-14,-1.48,-1.1335970073882027
2018-02-21,-1.27,-3.9701878135442374
2018-02-26,-1.39,-1.1335970073882027
2018-03-14,-1.43,-1.0047509014722806
2018-03-20,-1.59,-1.1199450012947691
2018-03-21,-1.68,-1.121498831967053
2018-03-26,-0.71,-0.7307521872105726
2018-04-01,-0.49,-0.5602085100988117
2018-04-11,-1.38,-0.957512653579538
2018-05-15,-0.87,-0.862900027278271
2018-06-08,-1.21,-1.016525458490499
2018-07-07,-1.15,-1.1996632788769714
2018-07-19,-3.08,-2.5137223481566764
2018-07-22,-2.43,-2.227160362345461
2018-07-28,-1.2,-1.7103196165538637
2018-07-31,-1.63,-2.227160362345461
2018-08-02,-1.0,-1.4912383161123586
2018-08-17,-1.06,-1.1577520075574088
2018-08-24,-1.12,-0.9997970163608836
2018-08-28,-0.94,-1.0019187750125944
2018-09-19,-1.06,-1.0269667910156166
2018-09-23,-0.83,-1.0370493405494903
2018-09-29,-0.73,-1.0470083954764526
2018-10-01,-1.16,-0.9909576142960187
2018-10-11,-1.37,-1.0261270517922596
2018-10-14,-0.95,-1.0171042986750098
2018-10-24,-1.7,-1.1076677286325691
2018-10-29,-1.51,-1.0261270517922596
2018-11-01,-1.51,-1.164719253583872
2018-11-11,-0.25,-1.1603876926295205
2018-11-17,-1.26,-1.59305313577818
2018-11-26,-2.1,-2.1677805961027694
2018-11-29,-2.79,-1.7854277284523106
2018-12-14,-2.03,-2.0582109067161594
2018-12-29,-1.04,-1.2171877817794707
2019-01-06,-1.07,-1.1476239537846509
2019-01-17,-1.75,-1.4149517800547453
2019-02-05,-1.97,-1.388092412034949
2019-02-09,-4.17,-3.7669621462421077
2019-02-18,-4.58,-2.9442723732495804
2019-03-01,-2.16,-1.1823235327358323
2019-03-07,-1.37,-1.121498831967053
2019-03-14,-0.81,-1.1228033120528993
2019-03-17,-0.29,-0.920832738831767
2019-03-22,-1.01,-0.920832738831767
2019-03-27,-0.93,-0.920832738831767
2019-04-12,-0.53,-0.7938212378045821
2019-04-16,-0.62,-0.728853376541832
2019-05-12,-0.47,-0.6161280287910417
2019-05-17,-0.67,-0.6507477484624805
2019-05-27,-0.15,-0.3455068658654449
2019-06-09,-0.8,-0.8048921323403294
2019-06-21,-1.16,-0.8048921323403294
2019-06-24,-1.03,-0.9350728921281469
2019-06-27,-0.95,-0.9203119037634911
2019-07-09,-1.02,-0.8648751817058971
2019-07-15,-1.13,-1.0147773676828884
2019-08-24,-1.08,-0.8955904744692148
2019-09-05,-1.48,-1.4804336302619412
2019-09-07,-0.84,-1.0269667910156166
2019-10-01,-1.17,-1.026804545460494
2019-10-29,-1.22,-1.0171042986750098
2019-10-31,-1.87,-1.0362063572746627
2019-11-21,-0.87,-1.4758390237244488
2019-12-08,-1.33,-1.1969601418651843
2019-12-29,-1.22,-1.200898992094361
2019-12-31,-1.18,-1.1948383832134735
2020-01-01,-1.19,-0.9373606315188656
2020-01-13,-1.51,-1.1483040069119064
2020-01-25,-1.01,-0.8720024026598978
2020-03-04,-1.1,-0.920832738831767
2020-03-22,-0.77,-0.7307521872105726
2020-04-15,-0.53,-0.5602085100988117
2020-04-21,-0.77,-0.46354856323970733
2020-05-16,-0.88,-0.7594748692277322
2020-05-17,-0.68,-0.6404691814900181
2020-06-27,-0.79,-0.9203119037634911
2020-07-12,-1.31,-1.0126556090311776
2020-07-23,-0.72,-0.8074693574572782
2020-07-25,-0.66,-0.7771370172211739
2020-07-27,-0.97,-0.8946631750431258
2020-08-09,-0.91,-0.8770467522822876
2020-08-16,-2.26,-1.5732685145853236
2020-08-18,-11.57,-9.124554163145113
2020-08-24,-1.54,-1.1531037252903185
